run_id,experiment,dataset,model,task,seed,fold_id,window_length,protocol_version,evidence_class,protocol_compliant,status,failure_reason,timestamp_utc,duration_s,n_train_windows,n_test_windows,n_train_specimens,n_test_specimens,n_train_sessions,n_test_sessions,fold_fingerprint,test_fingerprint,config_hash,empty_class_policy,class_coverage,selection
d3_rainbow_trout|R0|classification|seed00|fold00,e2_main_d3,d3_rainbow_trout,R0,classification,0,0,16,1.4.0,real,True,ok,,2026-09-21T21:08:08Z,5.502060293219984,21300,210,,,204,2,be5b09b2c961,b7bb583402c06207,6e43c81b6a8a,require_all_classes,"{""missing_in_test"": [0, 1], ""missing_in_train"": []}",{}
d3_rainbow_trout|R0|classification|seed00|fold01,e2_main_d3,d3_rainbow_trout,R0,classification,0,1,16,1.4.0,real,True,ok,,2026-09-21T21:09:56Z,5.276863471139222,21090,420,,,202,4,b9b0b17a2cf8,aa1e29ea1b3acab6,6e43c81b6a8a,require_all_classes,"{""missing_in_test"": [3], ""missing_in_train"": []}",{}
d3_rainbow_trout|R0|classification|seed00|fold02,e2_main_d3,d3_rainbow_trout,R0,classification,0,2,16,1.4.0,real,True,ok,,2026-09-21T21:11:46Z,5.757933643180877,21405,420,,,205,4,6246f4a81a8d,d12032b2f295bae4,6e43c81b6a8a,require_all_classes,"{""missing_in_test"": [0, 1], ""missing_in_train"": []}",{}
d3_rainbow_trout|R0|classification|seed00|fold03,e2_main_d3,d3_rainbow_trout,R0,classification,0,3,16,1.4.0,real,True,ok,,2026-09-21T21:13:37Z,5.897558111697435,21510,105,,,206,1,d0461c157906,df47b1414729519b,6e43c81b6a8a,require_all_classes,"{""missing_in_test"": [0, 1, 2], ""missing_in_train"": []}",{}
d3_rainbow_trout|R0|classification|seed00|fold04,e2_main_d3,d3_rainbow_trout,R0,classification,0,4,16,1.4.0,real,True,ok,,2026-09-21T21:15:26Z,5.4179685320705175,21300,315,,,204,3,120d9afb13ef,8cc3db4ea81e8772,6e43c81b6a8a,require_all_classes,"{""missing_in_test"": [1], ""missing_in_train"": []}",{}
d3_rainbow_trout|R0|classification|seed00|fold05,e2_main_d3,d3_rainbow_trout,R0,classification,0,5,16,1.4.0,real,True,ok,,2026-09-21T21:17:15Z,5.621322823222727,21300,315,,,204,3,7327cea79bca,88d96f1fafff4055,6e43c81b6a8a,require_all_classes,"{""missing_in_test"": [0, 1], ""missing_in_train"": []}",{}
d3_rainbow_trout|R0|classification|seed00|fold06,e2_main_d3,d3_rainbow_trout,R0,classification,0,6,16,1.4.0,real,True,ok,,2026-09-21T21:19:06Z,5.740106281358749,21300,315,,,204,3,e4b35bc23530,57cce218b32bf3bc,6e43c81b6a8a,require_all_classes,"{""missing_in_test"": [0, 1], ""missing_in_train"": []}",{}
d3_rainbow_trout|R0|classification|seed00|fold07,e2_main_d3,d3_rainbow_trout,R0,classification,0,7,16,1.4.0,real,True,ok,,2026-09-21T21:20:56Z,5.308505943976343,21300,315,,,204,3,09d3b7f67d63,e7d3891e24f137f5,6e43c81b6a8a,require_all_classes,"{""missing_in_test"": [1], ""missing_in_train"": []}",{}
d3_rainbow_trout|R0|classification|seed00|fold08,e2_main_d3,d3_rainbow_trout,R0,classification,0,8,16,1.4.0,real,True,ok,,2026-09-21T21:22:44Z,5.275132275186479,21405,315,,,205,3,86942c5a0e22,d0c7d4549d29deee,6e43c81b6a8a,require_all_classes,"{""missing_in_test"": [1, 3], ""missing_in_train"": []}",{}
d3_rainbow_trout|R0|classification|seed00|fold09,e2_main_d3,d3_rainbow_trout,R0,classification,0,9,16,1.4.0,real,True,ok,,2026-09-21T21:24:34Z,5.685866305138916,21510,210,,,206,2,456ab87caf85,7af16093d935bce5,6e43c81b6a8a,require_all_classes,"{""missing_in_test"": [0, 1], ""missing_in_train"": []}",{}
d3_rainbow_trout|R0|classification|seed00|fold10,e2_main_d3,d3_rainbow_trout,R0,classification,0,10,16,1.4.0,real,True,ok,,2026-09-21T21:26:25Z,5.891313287895173,21405,210,,,205,2,5197d38f66e3,0d00ab2e20c7c751,6e43c81b6a8a,require_all_classes,"{""missing_in_test"": [0, 1, 2], ""missing_in_train"": []}",{}
d3_rainbow_trout|R0|classification|seed00|fold11,e2_main_d3,d3_rainbow_trout,R0,classification,0,11,16,1.4.0,real,True,ok,,2026-09-21T21:28:13Z,5.3860711068846285,21510,315,,,206,3,706847b2b2ab,448477d363f76395,6e43c81b6a8a,require_all_classes,"{""missing_in_test"": [3], ""missing_in_train"": []}",{}
d3_rainbow_trout|R0|classification|seed00|fold12,e2_main_d3,d3_rainbow_trout,R0,classification,0,12,16,1.4.0,real,True,ok,,2026-09-21T21:29:57Z,5.115433990955353,21300,105,,,204,1,6e083d798859,f63efc67bed2207d,6e43c81b6a8a,require_all_classes,"{""missing_in_test"": [0, 1, 3], ""missing_in_train"": []}",{}
d3_rainbow_trout|R0|classification|seed00|fold13,e2_main_d3,d3_rainbow_trout,R0,classification,0,13,16,1.4.0,real,True,ok,,2026-09-21T21:31:39Z,5.2281166282482445,20879,525,,,200,5,41e76bf77a51,a7aea62280f09508,6e43c81b6a8a,require_all_classes,"{""missing_in_test"": [1], ""missing_in_train"": []}",{}
d3_rainbow_trout|R0|classification|seed00|fold14,e2_main_d3,d3_rainbow_trout,R0,classification,0,14,16,1.4.0,real,True,ok,,2026-09-21T21:33:32Z,6.242322467267513,21089,526,,,202,5,b23eb66b5bf5,284f0758ee8ca1af,6e43c81b6a8a,require_all_classes,"{""missing_in_test"": [0], ""missing_in_train"": []}",{}
d3_rainbow_trout|R0|classification|seed00|fold15,e2_main_d3,d3_rainbow_trout,R0,classification,0,15,16,1.4.0,real,True,ok,,2026-09-21T21:35:20Z,5.242383205797523,21195,315,,,203,3,a708c3f7011c,7769ce7cd4587869,6e43c81b6a8a,require_all_classes,"{""missing_in_test"": [0, 1], ""missing_in_train"": []}",{}
d3_rainbow_trout|R0|classification|seed00|fold16,e2_main_d3,d3_rainbow_trout,R0,classification,0,16,16,1.4.0,real,True,ok,,2026-09-21T21:37:02Z,5.256099756807089,20985,420,,,201,4,f45ba06e6269,5395dcb3380fa093,6e43c81b6a8a,require_all_classes,"{""missing_in_test"": [1], ""missing_in_train"": []}",{}
d3_rainbow_trout|R0|classification|seed00|fold17,e2_main_d3,d3_rainbow_trout,R0,classification,0,17,16,1.4.0,real,True,ok,,2026-09-21T21:38:45Z,5.3541107517667115,20985,525,,,201,5,9faa7ebe5c25,4c9399a4f503e175,6e43c81b6a8a,require_all_classes,"{""missing_in_test"": [], ""missing_in_train"": []}",{}
d3_rainbow_trout|R0|classification|seed00|fold18,e2_main_d3,d3_rainbow_trout,R0,classification,0,18,16,1.4.0,real,True,ok,,2026-09-21T21:40:28Z,5.390310289338231,21195,420,,,203,4,4f59a7f49652,c2e0d6669402d379,6e43c81b6a8a,require_all_classes,"{""missing_in_test"": [3], ""missing_in_train"": []}",{}
d3_rainbow_trout|R0|classification|seed00|fold19,e2_main_d3,d3_rainbow_trout,R0,classification,0,19,16,1.4.0,real,True,ok,,2026-09-21T21:42:12Z,5.331670941319317,21405,315,,,205,3,c7e56e8a7b65,f0d6be8ed3922bf8,6e43c81b6a8a,require_all_classes,"{""missing_in_test"": [0], ""missing_in_train"": []}",{}
d3_rainbow_trout|R0|classification|seed00|fold20,e2_main_d3,d3_rainbow_trout,R0,classification,0,20,16,1.4.0,real,True,ok,,2026-09-21T21:43:55Z,5.338812651112676,21300,210,,,204,2,ef509dc00b54,4de31329ce9a4aaa,6e43c81b6a8a,require_all_classes,"{""missing_in_test"": [0, 1, 3], ""missing_in_train"": []}",{}
d3_rainbow_trout|R0|classification|seed00|fold21,e2_main_d3,d3_rainbow_trout,R0,classification,0,21,16,1.4.0,real,True,ok,,2026-09-21T21:45:38Z,5.35104442294687,21090,420,,,202,4,d09035db0b87,f086dfcc7c72bcd8,6e43c81b6a8a,require_all_classes,"{""missing_in_test"": [0], ""missing_in_train"": []}",{}
d3_rainbow_trout|R0|classification|seed00|fold22,e2_main_d3,d3_rainbow_trout,R0,classification,0,22,16,1.4.0,real,True,ok,,2026-09-21T21:47:21Z,5.3448418830521405,20985,420,,,201,4,c43b02c8f256,0bc0250246d0e07e,6e43c81b6a8a,require_all_classes,"{""missing_in_test"": [0, 1], ""missing_in_train"": []}",{}
d3_rainbow_trout|R0|classification|seed00|fold23,e2_main_d3,d3_rainbow_trout,R0,classification,0,23,16,1.4.0,real,True,ok,,2026-09-21T21:49:03Z,5.332942109089345,20985,525,,,201,5,f942b1b1f7c8,fcfb16abfdbc30ae,6e43c81b6a8a,require_all_classes,"{""missing_in_test"": [0], ""missing_in_train"": []}",{}
d3_rainbow_trout|R0|classification|seed00|fold24,e2_main_d3,d3_rainbow_trout,R0,classification,0,24,16,1.4.0,real,True,ok,,2026-09-21T21:50:46Z,5.4952556299977005,21090,420,,,202,4,082209e9e785,e73328091075bff1,6e43c81b6a8a,require_all_classes,"{""missing_in_test"": [3], ""missing_in_train"": []}",{}
d3_rainbow_trout|R0|classification|seed00|fold25,e2_main_d3,d3_rainbow_trout,R0,classification,0,25,16,1.4.0,real,True,ok,,2026-09-21T21:52:29Z,5.456979487091303,21300,420,,,204,4,7e7b06e37e20,de9e2697309c39ec,6e43c81b6a8a,require_all_classes,"{""missing_in_test"": [3], ""missing_in_train"": []}",{}
d3_rainbow_trout|R0|classification|seed00|fold26,e2_main_d3,d3_rainbow_trout,R0,classification,0,26,16,1.4.0,real,True,ok,,2026-09-21T21:54:13Z,5.225459387991577,21405,210,,,205,2,863aba67310f,b7a6f5b175345577,6e43c81b6a8a,require_all_classes,"{""missing_in_test"": [1, 3], ""missing_in_train"": []}",{}
d3_rainbow_trout|R0|classification|seed00|fold27,e2_main_d3,d3_rainbow_trout,R0,classification,0,27,16,1.4.0,real,True,ok,,2026-09-21T21:55:56Z,5.145856789778918,20880,315,,,200,3,e245e3aaa8b2,7c58214e75bda89f,6e43c81b6a8a,require_all_classes,"{""missing_in_test"": [2], ""missing_in_train"": []}",{}
d3_rainbow_trout|R0|classification|seed00|fold28,e2_main_d3,d3_rainbow_trout,R0,classification,0,28,16,1.4.0,real,True,ok,,2026-09-21T21:57:37Z,5.3986963629722595,20775,735,,,199,7,f8b538ea049b,3d24eb4ac3dda0a2,6e43c81b6a8a,require_all_classes,"{""missing_in_test"": [], ""missing_in_train"": []}",{}
d3_rainbow_trout|R0|classification|seed00|fold29,e2_main_d3,d3_rainbow_trout,R0,classification,0,29,16,1.4.0,real,True,ok,,2026-09-21T21:59:21Z,5.302641277201474,21366,420,,,204,4,1b24e1b13b2c,cd0eadfddda63e74,6e43c81b6a8a,require_all_classes,"{""missing_in_test"": [1], ""missing_in_train"": []}",{}
